
---------- Begin Simulation Statistics ----------
simSeconds                                   0.034569                       # Number of seconds simulated (Second)
simTicks                                  34568941455                       # Number of ticks simulated (Tick)
finalTick                                 34568941455                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    629.61                       # Real time elapsed on the host (Second)
hostTickRate                                 54905237                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2378572                       # Number of bytes of host memory used (Byte)
simInsts                                    100000002                       # Number of instructions simulated (Count)
simOps                                      193177789                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   158828                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     306821                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        103810636                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.038106                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.963292                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       232554533                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    23348                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      220576272                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 295066                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             39400017                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          64920702                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               16913                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           101807815                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.166595                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.442143                       # Number of insts issued each cycle (Count)
system.cpu.executeStats0.instRate            2.108564                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      108877575                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      60734765                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads        1915250                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites        673199                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     275672458                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    160231790                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          44426321                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     96557222                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           15756417                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      69282154                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 1947148                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                 1486                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          8266                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles          408                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  19642559                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                370283                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          101807815                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.449304                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.345402                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 61113706     60.03%     60.03% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  2183095      2.14%     62.17% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  2543678      2.50%     64.67% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  2754114      2.71%     67.38% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  3369156      3.31%     70.69% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  3214663      3.16%     73.84% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  2926761      2.87%     76.72% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  2906127      2.85%     79.57% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 20796515     20.43%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            101807815                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             129078804                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.243406                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           28911917                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.278506                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     31541927                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       19021276                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          19021276                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      19021276                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         19021276                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst       621280                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total          621280                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst       621280                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total         621280                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst   6156276218                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total   6156276218                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst   6156276218                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   6156276218                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     19642556                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      19642556                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     19642556                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     19642556                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.031629                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.031629                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.031629                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.031629                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst  9909.020438                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total  9909.020438                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst  9909.020438                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total  9909.020438                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         7974                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs          280                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      28.478571                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks       582481                       # number of writebacks (Count)
system.cpu.icache.writebacks::total            582481                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst        38270                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total         38270                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst        38270                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total        38270                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst       583010                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total       583010                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst       583010                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total       583010                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   5428720837                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   5428720837                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   5428720837                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   5428720837                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.029681                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.029681                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.029681                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.029681                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst  9311.539831                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total  9311.539831                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst  9311.539831                       # average overall mshr miss latency ((Tick/Count))
