
---------- Begin Simulation Statistics ----------
simSeconds                                   0.031816                       # Number of seconds simulated (Second)
simTicks                                  31815973845                       # Number of ticks simulated (Tick)
finalTick                                 31815973845                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    523.76                       # Real time elapsed on the host (Second)
hostTickRate                                 60745842                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2249148                       # Number of bytes of host memory used (Byte)
simInsts                                    100000003                       # Number of instructions simulated (Count)
simOps                                      131661235                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   190929                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     251379                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         95543466                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.955435                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.046644                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       148218122                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      314                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      141439792                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  15038                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             16557121                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          31267106                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 206                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            95433989                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.482069                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.637283                       # Number of insts issued each cycle (Count)
system.cpu.executeStats0.numBranches          6034556                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        51492930                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       13650362                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.476681                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads       30820975                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      44052101                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads         248691                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites        124934                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     194051760                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    116039500                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          65143292                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     78028307                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches            3934532                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      84423716                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                  484270                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  451                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          1744                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles            4                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  10543918                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                 39874                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           95433989                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.645305                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             2.963739                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 69418829     72.74%     72.74% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  1501550      1.57%     74.31% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  1766773      1.85%     76.16% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  2260409      2.37%     78.53% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  1816090      1.90%     80.44% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  1701512      1.78%     82.22% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  2455171      2.57%     84.79% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  1410472      1.48%     86.27% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 13103183     13.73%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             95433989                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             117330725                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.228035                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            6995847                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.073222                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     10765939                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       10542478                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          10542478                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      10542478                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         10542478                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         1439                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            1439                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         1439                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           1439                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    102130434                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    102130434                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    102130434                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    102130434                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     10543917                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      10543917                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     10543917                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     10543917                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000136                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000136                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000136                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000136                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 70973.199444                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 70973.199444                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 70973.199444                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 70973.199444                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          709                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            6                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs     118.166667                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks          550                       # number of writebacks (Count)
system.cpu.icache.writebacks::total               550                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          394                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           394                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          394                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          394                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         1045                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         1045                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         1045                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         1045                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst     76000257                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total     76000257                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst     76000257                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total     76000257                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000099                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000099                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000099                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000099                       # mshr miss ratio for overall accesses (Ratio)
