
---------- Begin Simulation Statistics ----------
simSeconds                                   0.034120                       # Number of seconds simulated (Second)
simTicks                                  34120355157                       # Number of ticks simulated (Tick)
finalTick                                 34120355157                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    620.97                       # Real time elapsed on the host (Second)
hostTickRate                                 54946510                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2371316                       # Number of bytes of host memory used (Byte)
simInsts                                    100000003                       # Number of instructions simulated (Count)
simOps                                      196790975                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   161037                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     316907                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        102463530                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.024635                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.975957                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       233704386                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     9655                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      222781799                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 308284                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             36923017                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          58705258                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                3256                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           100432179                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.218231                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.460939                       # Number of insts issued each cycle (Count)
system.cpu.executeStats0.numLoadInsts        30462524                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       15727519                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.158672                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      105490769                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      57069519                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads        1150663                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites        422046                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     273873251                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    162259804                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          46190043                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     98871496                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           15696439                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      68033674                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 1931784                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  476                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          1883                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles          264                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  19674986                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                374441                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          100432179                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.483561                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.360784                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 59573476     59.32%     59.32% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  2444910      2.43%     61.75% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  2363694      2.35%     64.11% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  3117172      3.10%     67.21% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  3524883      3.51%     70.72% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  2735293      2.72%     73.44% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  2917944      2.91%     76.35% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  2416442      2.41%     78.75% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 21338365     21.25%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            100432179                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             126728905                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.236820                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           28797047                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.281047                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     31429990                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       19057501                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          19057501                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      19057501                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         19057501                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst       617481                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total          617481                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst       617481                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total         617481                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst   6055542056                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total   6055542056                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst   6055542056                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   6055542056                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     19674982                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      19674982                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     19674982                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     19674982                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.031384                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.031384                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.031384                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.031384                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst  9806.847589                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total  9806.847589                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst  9806.847589                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total  9806.847589                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         4474                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs          151                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      29.629139                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks       573831                       # number of writebacks (Count)
system.cpu.icache.writebacks::total            573831                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst        43090                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total         43090                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst        43090                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total        43090                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst       574391                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total       574391                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst       574391                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total       574391                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   5320401267                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   5320401267                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   5320401267                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   5320401267                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.029194                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.029194                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.029194                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.029194                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst  9262.682157                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total  9262.682157                       # average overall mshr miss latency ((Tick/Count))
